tasa_cumplimiento,pagos_puntuales,pagos_atrasados,defaults,atraso_max_periodos,defaults_tras_cobro,antiguedad_periodos,disputas_perdidas,incumplio
1000000,5,0,0,0,0,5,0,0
1000000,1,0,0,0,0,1,0,0
800000,3,1,1,1364719,1,5,0,0
1000000,1,0,0,0,0,1,0,0
857142,6,0,1,0,0,7,0,0
750000,4,2,2,1307922,1,8,2,1
1000000,3,1,0,109783,0,4,0,0
833333,3,2,1,1544675,0,6,0,0
875000,6,1,1,1176377,1,8,0,0
1000000,2,1,0,742865,0,3,2,0
833333,4,1,1,1852413,1,6,1,0
857142,6,0,1,0,1,7,0,0
600000,3,0,2,0,2,5,0,0
600000,2,1,2,333315,2,5,0,0
833333,3,2,1,1247127,0,6,0,0
500000,1,0,1,0,0,2,0,0
1000000,4,0,0,0,0,4,0,0
857142,4,2,1,1581261,0,7,0,0
1000000,3,2,0,1101748,0,5,0,0
1000000,6,0,0,0,0,6,0,0
0,0,0,2,0,0,2,0,0
666666,3,1,2,300464,1,6,0,0
375000,1,2,5,1818119,1,8,0,0
571428,4,0,3,0,0,7,0,0
1000000,0,0,0,0,0,0,0,0
750000,5,1,2,1180313,0,8,0,0
1000000,4,2,0,1610536,0,6,0,0
625000,5,0,3,0,3,8,0,0
500000,1,0,1,0,0,2,0,0
800000,4,0,1,0,1,5,0,0
833333,5,0,1,0,1,6,0,0
1000000,6,0,0,0,0,6,0,0
1000000,5,0,0,0,0,5,0,0
1000000,4,1,0,235321,0,5,0,0
1000000,0,4,0,1892918,0,4,0,0
1000000,5,0,0,0,0,5,0,0
833333,5,0,1,0,1,6,0,0
500000,0,2,2,1430713,0,4,2,1
500000,1,3,4,1287507,3,8,0,1
428571,2,1,4,1269920,3,7,0,0
333333,0,1,2,218378,1,3,0,1
428571,2,1,4,1540774,2,7,0,0
1000000,2,1,0,101721,0,3,0,1
1000000,5,0,0,0,0,5,0,0
1000000,5,3,0,1143980,0,8,0,0
1000000,3,0,0,0,0,3,0,0
1000000,3,0,0,0,0,3,3,0
1000000,2,1,0,381147,0,3,0,0
1000000,3,2,0,728723,0,5,0,0
1000000,5,1,0,366625,0,6,0,0
400000,1,1,3,289229,2,5,0,0
666666,4,0,2,0,2,6,0,0
166666,0,1,5,226360,5,6,0,0
750000,1,2,1,1336714,1,4,0,0
1000000,5,1,0,181739,0,6,0,0
1000000,4,2,0,249349,0,6,0,0
571428,2,2,3,655219,1,7,0,1
1000000,4,0,0,0,0,4,0,0
857142,5,1,1,953058,1,7,0,0
857142,4,2,1,894924,0,7,0,1
571428,3,1,3,1929674,1,7,0,0
857142,6,0,1,0,1,7,0,0
600000,2,1,2,841933,0,5,0,0
1000000,4,1,0,435105,0,5,0,0
800000,3,1,1,784169,1,5,0,0
1000000,5,0,0,0,0,5,0,0
875000,6,1,1,300634,1,8,0,0
1000000,5,0,0,0,0,5,0,0
750000,5,1,2,485937,2,8,0,0
500000,0,3,3,1182281,2,6,0,1
1000000,2,1,0,823162,0,3,0,0
1000000,6,0,0,0,0,6,0,0
500000,1,0,1,0,1,2,0,0
714285,4,1,2,1546746,1,7,0,0
1000000,2,0,0,0,0,2,0,0
714285,4,1,2,1900236,2,7,0,0
1000000,4,0,0,0,0,4,0,0
500000,3,1,4,381994,4,8,0,0
875000,4,3,1,992803,1,8,0,0
750000,2,1,1,1419720,1,4,0,0
166666,0,1,5,44820,5,6,0,1
666666,2,0,1,0,0,3,3,0
1000000,2,4,0,921348,0,6,0,0
1000000,0,0,0,0,0,0,0,0
750000,3,0,1,0,0,4,0,0
1000000,4,1,0,175820,0,5,0,0
1000000,5,2,0,1053226,0,7,0,0
875000,5,2,1,725382,1,8,0,0
1000000,4,2,0,1028020,0,6,1,0
1000000,6,1,0,191940,0,7,0,0
0,0,0,3,0,2,3,0,1
833333,5,0,1,0,0,6,0,0
1000000,4,1,0,59425,0,5,0,0
1000000,6,2,0,272925,0,8,0,0
625000,4,1,3,1208328,2,8,0,0
1000000,1,0,0,0,0,1,0,1
800000,3,1,1,352778,1,5,0,1
333333,2,0,4,0,0,6,0,0
750000,3,3,2,1152205,1,8,0,0
1000000,3,1,0,640890,0,4,0,0
1000000,5,1,0,1357197,0,6,0,0
625000,3,2,3,1223265,2,8,1,0
714285,1,4,2,2130697,1,7,0,1
714285,5,0,2,0,2,7,0,0
875000,6,1,1,698656,1,8,0,0
1000000,5,1,0,955710,0,6,0,0
1000000,3,1,0,1304399,0,4,0,0
875000,1,6,1,1151326,0,8,0,1
714285,2,3,2,1522454,0,7,0,1
333333,1,1,4,2575182,1,6,2,1
750000,3,0,1,0,1,4,0,0
625000,3,2,3,2111515,1,8,0,1
1000000,6,2,0,950266,0,8,0,0
875000,7,0,1,0,1,8,0,0
1000000,2,1,0,602736,0,3,0,0
1000000,5,0,0,0,0,5,0,0
1000000,3,1,0,291235,0,4,0,0
375000,1,2,5,959659,5,8,0,1
500000,0,2,2,1823546,2,4,2,1
1000000,5,0,0,0,0,5,0,0
666666,2,0,1,0,1,3,0,0
1000000,1,0,0,0,0,1,0,0
1000000,4,3,0,1051689,0,7,0,0
1000000,5,3,0,1500600,0,8,0,0
666666,2,0,1,0,0,3,0,0
833333,4,1,1,936014,1,6,0,0
714285,2,3,2,1292847,0,7,0,0
1000000,3,1,0,1407846,0,4,0,0
500000,2,2,4,1450814,3,8,0,1
666666,3,1,2,875921,2,6,0,0
666666,1,3,2,2204867,2,6,0,1
500000,1,1,2,1436171,1,4,0,0
750000,5,1,2,78786,2,8,0,0
833333,5,0,1,0,0,6,0,0
666666,3,1,2,1251858,0,6,0,0
1000000,0,0,0,0,0,0,0,0
1000000,5,2,0,467090,0,7,0,0
1000000,3,0,0,0,0,3,0,0
250000,1,0,3,0,2,4,2,1
714285,3,2,2,1565879,0,7,0,0
833333,5,0,1,0,0,6,0,0
833333,4,1,1,574942,0,6,2,0
1000000,2,1,0,336508,0,3,0,0
1000000,7,1,0,1045708,0,8,0,0
428571,1,2,4,1289733,3,7,0,1
875000,3,4,1,1834172,1,8,0,0
1000000,0,1,0,415744,0,1,0,0
750000,3,0,1,0,0,4,0,0
750000,3,0,1,0,0,4,0,0
375000,2,1,5,1172752,0,8,0,0
1000000,3,0,0,0,0,3,0,0
375000,3,0,5,0,5,8,3,1
714285,4,1,2,948867,1,7,2,0
500000,3,1,4,256663,2,8,2,0
750000,6,0,2,0,0,8,0,0
666666,1,1,1,173027,0,3,0,0
666666,1,1,1,555049,1,3,0,1
1000000,2,1,0,115677,0,3,0,0
1000000,2,2,0,897668,0,4,0,0
750000,3,0,1,0,0,4,0,0
1000000,8,0,0,0,0,8,0,0
1000000,2,0,0,0,0,2,0,0
1000000,4,1,0,1008934,0,5,0,0
875000,4,3,1,1723667,1,8,2,1
714285,3,2,2,1473620,2,7,0,1
1000000,3,2,0,1664307,0,5,0,0
500000,1,0,1,0,1,2,0,0
1000000,2,3,0,1664393,0,5,0,0
875000,7,0,1,0,1,8,0,0
1000000,4,0,0,0,0,4,0,0
750000,1,2,1,1999075,0,4,1,0
800000,3,1,1,577921,1,5,0,0
1000000,2,2,0,1027073,0,4,0,0
666666,2,2,2,1982170,0,6,0,1
833333,5,0,1,0,1,6,0,0
1000000,5,2,0,1367154,0,7,0,0
750000,0,6,2,1233165,2,8,1,0
